timestamp,user_id,session_id,location_mode,in_break,break_type,mean_dwell_time,std_dwell_time,mean_flight_time,typing_speed_wpm,error_rate,mean_velocity,std_velocity,mean_acceleration,mean_curvature,click_frequency,idle_ratio,app_switch_frequency,active_app_entropy,total_focus_duration,session_duration_min,hour_of_day,day_of_week,geolocation_deviation,wifi_ssid_match,device_fingerprint_match,face_liveness_score,composite_risk_score,productivity_score,alert_triggered,contributing_factors,label
2026-03-20T06:20:07,IT22248626,sess_586320,home,False,,82.91,14.27,56.87,71.0,0.0284,418.47,75.43,119.04,0.41,2.31,0.081,3.39,1.35,1845.6,55.0,13,2,0.103,1.0,0.935,0.986,17.8,63.4,False,mean_velocity,normal
2026-03-20T06:34:19,IT22248626,sess_807403,office,True,short,86.31,10.46,48.63,65.2,0.0255,504.87,72.32,112.71,0.523,2.22,0.12,3.6,1.018,1667.5,78.7,13,3,0.044,1.0,0.899,0.937,15.3,90.6,False,mean_velocity,normal
2026-03-16T05:35:57,IT22248626,sess_637309,home,True,short,70.08,12.42,51.58,27.0,0.0285,939.93,67.04,86.56,0.484,1.53,0.155,4.22,1.569,1533.5,35.3,11,1,0.774,0.01,0.588,0.309,75.34,7.7,True,geolocation_deviation;device_fingerprint_match;face_liveness_score;typing_speed_wpm,high_risk_anomaly
2026-03-02T23:44:06,IT22248626,sess_145986,office,False,,75.81,14.64,38.79,46.3,0.0277,438.47,122.46,152.75,0.455,2.42,0.161,4.37,0.944,1699.1,48.2,7,1,0.054,1.0,0.972,0.935,24.53,85.0,False,mean_velocity;idle_ratio;typing_speed_wpm,normal
2026-03-15T06:15:52,IT22248626,sess_936914,office,False,,95.7,12.45,42.29,59.5,0.0183,496.52,63.38,118.05,0.368,2.1,0.083,3.15,1.098,1408.8,50.0,18,3,0.104,1.0,0.892,0.989,27.37,83.4,False,app_switch_frequency;typing_speed_wpm,normal
2026-03-26T07:20:57,IT22248626,sess_789863,office,False,,83.47,12.78,45.88,71.1,0.0264,417.23,48.52,146.98,0.437,2.04,0.155,3.2,1.242,1595.4,28.0,16,4,0.047,1.0,0.973,0.928,8.41,61.4,False,mean_velocity;typing_speed_wpm;mean_dwell_time,normal
2026-03-09T02:40:31,IT22248626,sess_631448,unknown,False,,70.81,9.96,58.03,84.3,0.0132,353.06,91.8,126.99,0.483,0.86,0.164,4.37,1.053,2241.3,65.8,11,1,0.117,1.0,0.978,0.954,25.67,96.0,False,app_switch_frequency,normal
2026-03-23T18:04:19,IT22248626,sess_695347,office,False,,79.59,13.71,56.75,62.1,0.0222,558.31,81.98,140.34,0.454,1.49,0.104,4.17,1.79,1435.8,44.6,17,1,0.072,1.0,0.946,0.969,5.06,64.9,False,typing_speed_wpm,normal
2026-03-06T09:40:56,IT22248626,sess_997324,home,True,lunch,86.23,16.67,46.49,60.0,0.0288,387.19,63.66,112.99,0.418,1.28,0.129,4.47,1.121,2143.7,64.2,10,1,0.102,1.0,0.958,0.984,25.22,94.7,False,face_liveness_score;wifi_ssid_match;geolocation_deviation,normal
2026-03-04T04:57:29,IT22248626,sess_372477,office,False,,78.93,13.6,50.07,74.3,0.0201,334.71,84.66,167.02,0.516,2.2,0.17,4.47,1.205,1588.0,48.9,7,5,0.012,0.85,0.937,0.944,26.64,92.6,False,mean_velocity;wifi_ssid_match,normal
2026-03-02T00:24:43,IT22248626,sess_144117,unknown,False,,98.82,10.44,47.47,63.8,0.0102,451.52,89.27,176.86,0.52,2.44,0.126,2.39,1.676,1485.2,21.2,15,3,0.02,0.85,0.973,0.996,36.9,66.5,False,face_liveness_score;geolocation_deviation;idle_ratio,normal
2026-03-27T08:34:23,IT22248626,sess_576136,home,False,,109.6,14.56,42.81,78.6,0.0339,323.57,51.87,166.84,0.405,1.86,0.068,2.29,1.298,1886.0,63.5,16,5,0.064,1.0,0.954,0.964,38.29,85.4,False,typing_speed_wpm;app_switch_frequency;geolocation_deviation,normal
2026-03-24T14:20:14,IT22248626,sess_836396,office,True,short,76.18,15.55,38.87,56.9,0.0301,572.95,89.22,153.93,0.429,1.94,0.118,3.27,1.23,1391.3,67.7,10,1,0.049,0.85,0.924,0.927,50.38,42.7,False,mean_velocity;typing_speed_wpm,low_risk_anomaly
2026-03-20T01:10:03,IT22248626,sess_122983,home,False,,82.49,12.04,50.69,70.6,0.0301,371.09,103.0,123.21,0.389,2.17,0.08,4.19,1.07,1554.7,59.2,7,2,0.051,1.0,0.88,0.956,41.74,90.1,False,app_switch_frequency,normal
2026-03-27T08:21:25,IT22248626,sess_502692,home,False,,85.73,12.48,54.43,27.6,0.0253,822.66,109.64,127.6,0.379,2.08,0.108,5.05,1.783,1805.5,50.4,17,3,0.636,0.147,0.63,0.6,99.46,27.6,True,typing_speed_wpm;wifi_ssid_match;device_fingerprint_match;geolocation_deviation;mean_velocity,high_risk_anomaly
2026-03-13T11:34:17,IT22248626,sess_662858,home,False,,83.94,11.41,51.35,56.6,0.0389,597.8,72.57,111.53,0.475,0.91,0.131,3.12,1.453,1453.4,83.5,8,3,0.015,1.0,0.89,0.937,35.65,58.4,False,face_liveness_score;app_switch_frequency,normal
2026-03-24T01:44:26,IT22248626,sess_711347,unknown,False,,88.08,15.32,39.91,63.6,0.0163,406.45,82.15,127.53,0.369,1.83,0.075,3.49,1.06,1804.5,85.3,12,5,0.041,0.85,0.963,0.995,6.87,75.1,False,typing_speed_wpm;app_switch_frequency;wifi_ssid_match,normal
2026-03-26T03:25:15,IT22248626,sess_938412,office,False,,84.82,14.94,45.71,71.4,0.0258,390.58,92.19,86.7,0.505,1.95,0.179,4.5,1.483,1589.6,89.9,10,2,0.05,0.7,0.932,0.963,40.77,75.6,False,mean_velocity;wifi_ssid_match,normal
2026-03-07T15:45:20,IT22248626,sess_125214,office,False,,71.5,15.48,38.68,77.7,0.0147,513.25,82.54,87.97,0.532,1.96,0.197,3.45,1.033,1500.6,82.5,10,4,0.059,0.85,0.907,0.944,23.22,97.2,False,wifi_ssid_match,normal
2026-03-20T23:33:38,IT22248626,sess_244585,office,False,,90.13,11.8,47.73,54.4,0.0178,417.07,66.26,154.18,0.479,2.35,0.098,4.22,1.711,1681.4,38.8,16,2,0.027,1.0,0.916,0.964,39.55,84.3,False,mean_velocity;idle_ratio;typing_speed_wpm,normal
2026-03-03T09:56:21,IT22248626,sess_345265,office,False,,83.28,14.06,54.51,61.1,0.0204,366.58,100.29,98.33,0.497,1.63,0.168,5.98,1.189,1600.9,49.5,9,5,0.106,1.0,0.886,0.957,7.49,73.6,False,mean_velocity;geolocation_deviation,normal
2026-03-26T09:32:47,IT22248626,sess_724528,office,False,,97.18,13.34,52.2,55.7,0.0308,329.9,102.96,152.13,0.405,1.41,0.099,1.97,1.148,2297.2,53.0,16,4,0.06,1.0,0.928,0.988,17.18,80.7,False,mean_dwell_time;face_liveness_score;app_switch_frequency,normal
2026-03-26T10:59:33,IT22248626,sess_579111,office,False,,78.43,12.33,41.85,73.8,0.0135,250.92,88.74,118.47,0.395,1.08,0.069,5.15,1.432,1648.2,56.9,7,1,0.084,0.85,0.934,0.988,19.61,69.1,False,mean_dwell_time,normal
2026-03-12T00:51:30,IT22248626,sess_853132,home,False,,81.98,17.69,44.14,57.5,0.0393,419.04,67.84,101.3,0.508,1.79,0.117,2.49,1.695,1591.9,21.6,13,3,0.114,0.85,0.944,0.962,21.74,72.9,False,mean_velocity;wifi_ssid_match;app_switch_frequency,normal
2026-03-11T17:56:56,IT22248626,sess_170012,home,False,,83.47,13.1,53.68,67.9,0.0125,379.15,68.8,128.21,0.42,2.58,0.074,3.01,1.016,1474.0,27.9,8,4,0.064,0.85,0.931,0.961,37.74,93.4,False,typing_speed_wpm,normal
2026-03-15T23:24:58,IT22248626,sess_823338,office,False,,84.58,10.02,48.08,50.7,0.022,498.34,77.04,137.08,0.458,1.67,0.139,3.33,1.341,2087.5,61.1,7,3,0.101,0.7,0.959,0.949,23.8,57.2,False,mean_dwell_time;wifi_ssid_match,normal
2026-03-19T22:59:09,IT22248626,sess_403017,office,False,,79.48,10.65,56.7,71.5,0.0185,409.56,111.76,187.8,0.385,2.37,0.092,3.89,1.223,2122.4,22.2,18,1,0.03,1.0,0.946,0.958,48.97,62.8,False,mean_velocity;mean_dwell_time;wifi_ssid_match,normal
2026-03-07T19:05:40,IT22248626,sess_547411,office,False,,81.87,9.27,44.02,39.9,0.02,614.64,47.25,131.99,0.535,1.4,0.137,3.66,1.498,1850.1,22.1,17,5,0.062,0.85,0.912,0.962,61.47,40.3,False,typing_speed_wpm;idle_ratio,low_risk_anomaly
2026-03-04T00:26:30,IT22248626,sess_819011,office,False,,99.43,15.61,52.59,46.8,0.019,423.47,89.35,127.64,0.383,1.44,0.093,5.15,1.278,1701.9,44.9,9,1,0.107,1.0,0.917,0.955,64.25,43.5,False,typing_speed_wpm;mean_velocity,low_risk_anomaly
2026-03-28T00:30:54,IT22248626,sess_912042,home,False,,99.88,9.74,49.16,21.5,0.019,681.38,80.03,126.95,0.449,2.22,0.121,5.86,1.202,1366.9,57.5,10,3,0.744,0.366,0.558,0.586,99.65,20.1,True,geolocation_deviation;mean_velocity;device_fingerprint_match,high_risk_anomaly
2026-03-14T19:38:05,IT22248626,sess_575508,office,False,,82.3,14.16,52.5,89.1,0.0241,453.09,62.44,134.29,0.35,1.61,0.076,3.81,1.15,1629.0,51.6,10,5,0.056,1.0,0.89,0.946,35.78,73.4,False,geolocation_deviation;idle_ratio,normal
2026-03-27T08:58:36,IT22248626,sess_626251,office,True,lunch,85.09,16.22,46.56,76.2,0.035,361.12,92.82,126.96,0.399,1.92,0.172,3.98,1.353,1606.9,77.3,7,4,0.026,0.85,0.946,0.977,43.73,95.2,False,geolocation_deviation;face_liveness_score;mean_dwell_time,normal
2026-03-29T05:22:33,IT22248626,sess_672821,home,False,,95.64,12.1,31.57,63.0,0.0272,381.37,99.61,117.8,0.52,2.17,0.175,2.44,1.273,2033.9,76.0,14,4,0.019,1.0,0.974,0.931,41.7,93.8,False,wifi_ssid_match;face_liveness_score;mean_velocity,normal
2026-03-29T02:27:05,IT22248626,sess_295310,office,False,,90.0,12.14,49.48,47.5,0.0257,386.39,118.1,113.4,0.385,2.44,0.055,3.44,1.493,1155.1,75.5,14,3,0.036,1.0,0.939,0.939,47.8,82.8,False,mean_velocity;mean_dwell_time;wifi_ssid_match,normal
2026-03-23T23:01:53,IT22248626,sess_572789,office,False,,92.85,12.34,46.76,52.0,0.0286,434.33,87.43,108.31,0.474,2.06,0.189,5.02,1.15,1232.9,69.8,17,5,0.067,0.85,0.912,0.96,20.82,65.7,False,face_liveness_score;app_switch_frequency;mean_dwell_time,normal
2026-03-04T21:12:40,IT22248626,sess_436276,home,False,,62.55,12.52,55.16,64.0,0.0397,514.96,93.14,131.88,0.501,2.08,0.127,4.95,1.437,1563.1,58.5,8,2,0.083,1.0,0.983,0.979,14.5,75.1,False,wifi_ssid_match;mean_velocity,normal
2026-03-04T12:57:55,IT22248626,sess_412198,office,True,short,81.14,12.9,44.8,65.4,0.0205,405.2,78.16,131.09,0.447,2.39,0.108,3.14,0.967,1854.2,88.5,13,5,0.1,1.0,0.926,0.925,48.08,57.2,False,app_switch_frequency,normal
2026-03-25T17:54:26,IT22248626,sess_564668,office,False,,75.2,11.57,42.8,55.0,0.0243,380.08,78.59,137.5,0.468,1.97,0.109,2.87,1.599,1206.1,64.4,7,4,0.114,1.0,0.889,0.997,31.53,95.0,False,geolocation_deviation;wifi_ssid_match,normal
2026-03-20T01:09:43,IT22248626,sess_583342,office,True,short,91.78,14.71,39.79,50.4,0.037,332.65,103.02,116.44,0.469,1.27,0.15,4.2,1.097,1769.7,81.2,14,1,0.088,1.0,0.954,0.989,8.44,74.6,False,idle_ratio;face_liveness_score;typing_speed_wpm,normal
2026-03-08T04:29:46,IT22248626,sess_251426,home,False,,81.05,11.63,46.97,57.5,0.0145,380.52,89.53,135.17,0.377,1.76,0.133,3.17,1.492,2061.7,22.8,12,5,0.068,1.0,0.925,0.963,43.41,96.8,False,idle_ratio;app_switch_frequency;mean_velocity,normal
2026-03-25T21:14:00,IT22248626,sess_457938,office,False,,95.65,12.48,55.61,70.9,0.0126,469.77,74.56,156.11,0.489,1.01,0.101,4.79,1.568,2462.1,53.2,17,3,0.056,1.0,0.928,0.922,20.1,97.0,False,mean_velocity,normal
2026-03-29T19:43:23,IT22248626,sess_364583,office,False,,90.47,13.19,47.5,46.1,0.0393,468.25,96.7,141.56,0.42,1.47,0.13,5.73,1.554,2159.3,64.6,7,1,0.018,0.85,0.935,0.973,18.32,68.5,False,mean_dwell_time;idle_ratio,normal
2026-03-22T06:25:09,IT22248626,sess_507443,home,False,,80.29,14.25,41.16,52.0,0.0294,577.0,84.74,121.71,0.5,1.42,0.078,5.0,1.47,1518.8,33.5,9,1,0.043,1.0,0.974,0.949,62.48,42.5,False,app_switch_frequency;idle_ratio,low_risk_anomaly
2026-03-15T22:22:44,IT22248626,sess_649680,office,False,,83.21,12.41,43.84,40.4,0.0277,354.69,61.0,153.18,0.542,2.34,0.196,4.62,1.425,1497.6,79.8,7,5,0.092,1.0,0.988,0.96,18.99,91.6,False,mean_velocity;typing_speed_wpm;mean_dwell_time,normal
2026-03-21T09:42:02,IT22248626,sess_214969,home,False,,98.44,10.87,45.11,63.0,0.0105,491.74,67.09,164.18,0.467,2.48,0.057,4.18,1.305,1433.6,18.1,14,1,0.09,1.0,0.886,0.989,9.31,84.7,False,mean_dwell_time;mean_velocity,normal
2026-03-10T21:57:51,IT22248626,sess_824493,office,False,,84.67,15.57,37.92,55.0,0.0209,414.05,95.24,159.67,0.509,1.57,0.063,4.04,1.02,2264.8,34.9,12,4,0.015,1.0,0.923,0.94,22.19,80.0,False,app_switch_frequency;mean_velocity;geolocation_deviation,normal
2026-03-13T01:13:22,IT22248626,sess_128687,office,False,,82.53,12.49,42.44,44.1,0.0118,646.34,70.18,141.77,0.532,2.37,0.184,3.75,1.714,2280.8,85.0,17,5,0.073,1.0,0.978,0.999,70.44,49.7,False,idle_ratio;typing_speed_wpm,low_risk_anomaly
2026-03-18T00:16:18,IT22248626,sess_558776,office,False,,93.82,11.21,52.38,68.5,0.0388,440.77,101.05,86.82,0.53,2.16,0.175,4.89,1.664,1907.1,83.9,8,3,0.1,1.0,0.978,0.973,25.61,78.7,False,typing_speed_wpm,normal
2026-03-26T14:20:46,IT22248626,sess_958890,unknown,False,,101.1,11.95,52.7,72.8,0.0178,432.17,105.3,129.45,0.456,1.83,0.139,4.68,1.435,2688.5,24.2,9,4,0.029,1.0,0.902,0.935,33.65,66.7,False,geolocation_deviation;app_switch_frequency,normal
2026-03-11T01:33:54,IT22248626,sess_767661,office,False,,88.65,11.08,46.7,85.0,0.028,397.18,71.79,112.26,0.42,2.5,0.079,5.46,1.323,1815.9,23.7,12,5,0.102,1.0,0.889,0.958,16.75,95.3,False,idle_ratio,normal
2026-03-27T17:25:01,IT22248626,sess_941195,office,False,,84.5,13.75,46.71,59.3,0.04,429.56,75.53,134.31,0.4,1.03,0.19,3.42,1.713,1543.3,67.9,17,4,0.073,1.0,0.927,0.923,48.93,86.3,False,wifi_ssid_match;geolocation_deviation,normal
2026-03-17T05:26:04,IT22248626,sess_404782,unknown,False,,89.31,13.05,51.95,59.1,0.0152,573.92,76.45,139.27,0.475,2.16,0.053,2.17,1.771,1976.5,39.5,7,4,0.021,1.0,0.897,0.975,23.56,72.1,False,app_switch_frequency;mean_velocity;geolocation_deviation,normal
2026-03-09T21:02:39,IT22248626,sess_775143,office,False,,81.93,13.01,50.36,62.8,0.0193,400.34,51.96,156.68,0.388,1.93,0.181,5.01,0.978,1981.4,16.6,16,3,0.075,1.0,0.984,0.967,14.6,58.9,False,wifi_ssid_match;face_liveness_score;app_switch_frequency,normal
2026-03-05T05:35:35,IT22248626,sess_229283,unknown,False,,63.89,11.63,52.52,32.8,0.037,718.87,67.7,139.89,0.491,1.87,0.146,3.7,0.92,1613.6,69.7,12,4,0.696,0.352,0.468,0.305,86.32,6.6,True,typing_speed_wpm;face_liveness_score;wifi_ssid_match;device_fingerprint_match,high_risk_anomaly
2026-03-20T14:11:00,IT22248626,sess_906673,office,False,,76.55,14.78,38.69,61.1,0.0277,471.05,66.99,119.27,0.531,1.95,0.18,3.39,1.705,1633.6,28.4,12,2,0.052,1.0,0.941,0.96,33.72,64.8,False,mean_dwell_time;mean_velocity,normal
2026-03-14T09:06:17,IT22248626,sess_595695,home,False,,81.62,16.49,45.59,61.4,0.0141,432.98,79.22,129.94,0.44,1.99,0.102,5.46,1.209,2183.8,40.7,9,3,0.081,1.0,0.947,0.977,47.36,88.5,False,idle_ratio;face_liveness_score;app_switch_frequency,normal
2026-03-05T19:15:39,IT22248626,sess_801007,office,False,,77.27,16.95,38.04,49.9,0.0185,414.44,79.04,140.28,0.505,0.84,0.109,5.6,1.017,2199.4,69.2,13,2,0.076,1.0,0.941,0.975,24.98,77.5,False,idle_ratio;mean_velocity,normal
2026-03-22T10:15:49,IT22248626,sess_764578,office,False,,85.63,15.22,50.29,71.1,0.0298,542.57,108.8,177.63,0.386,1.12,0.109,3.25,1.683,2027.9,51.8,9,4,0.098,1.0,0.931,0.987,43.52,75.1,False,mean_dwell_time;typing_speed_wpm;wifi_ssid_match,normal
2026-03-05T17:31:53,IT22248626,sess_678981,office,True,lunch,83.55,15.33,39.12,70.0,0.0136,407.44,93.78,112.91,0.431,2.14,0.198,3.95,1.561,1589.9,23.1,16,4,0.103,1.0,0.883,0.96,21.95,60.5,False,geolocation_deviation,normal
2026-03-06T03:27:35,IT22248626,sess_795795,office,False,,76.2,13.43,47.02,60.6,0.0108,435.16,78.41,125.58,0.41,2.25,0.187,4.16,1.127,1484.6,43.6,16,3,0.055,0.85,0.945,0.956,49.46,56.1,False,wifi_ssid_match;geolocation_deviation,normal
2026-03-31T12:51:09,IT22248626,sess_305571,office,False,,81.45,15.69,53.45,60.4,0.013,373.45,83.42,133.36,0.459,2.05,0.148,4.57,1.136,1535.6,73.3,14,2,0.101,1.0,0.932,0.956,14.69,80.1,False,idle_ratio;app_switch_frequency,normal
2026-03-29T01:01:47,IT22248626,sess_287534,home,False,,73.53,11.53,39.76,56.3,0.0262,351.18,67.51,143.25,0.434,2.33,0.115,4.06,1.638,2246.8,47.3,11,2,0.115,1.0,0.943,0.956,36.09,93.0,False,mean_dwell_time;geolocation_deviation,normal
2026-03-09T16:07:39,IT22248626,sess_446893,office,False,,85.38,15.38,48.93,74.2,0.0251,500.73,95.35,130.32,0.505,1.63,0.111,3.61,1.057,1873.2,36.7,11,3,0.021,1.0,0.886,0.99,18.63,80.0,False,app_switch_frequency,normal
2026-03-16T16:14:43,IT22248626,sess_419544,home,False,,81.99,15.06,39.15,69.1,0.0284,412.06,93.4,122.99,0.483,2.55,0.14,4.37,1.693,1973.7,48.8,10,4,0.037,1.0,0.969,0.949,37.04,64.2,False,idle_ratio;wifi_ssid_match,normal
2026-03-29T14:37:50,IT22248626,sess_448866,home,False,,77.39,11.43,55.34,25.1,0.032,645.8,82.64,150.78,0.496,2.63,0.159,5.35,1.346,1291.0,22.5,15,4,0.902,0.174,0.437,0.635,98.54,24.4,True,wifi_ssid_match;typing_speed_wpm;device_fingerprint_match,high_risk_anomaly
2026-03-06T13:13:25,IT22248626,sess_720516,home,False,,78.0,15.35,52.96,46.1,0.0279,623.32,92.02,138.74,0.468,2.32,0.054,5.57,1.605,1907.3,86.1,11,2,0.033,1.0,0.993,0.961,72.68,30.3,False,typing_speed_wpm;idle_ratio,low_risk_anomaly
2026-03-23T18:14:01,IT22248626,sess_893213,office,False,,91.95,10.77,45.26,63.2,0.0117,463.33,60.03,84.87,0.548,2.42,0.078,3.86,1.723,1671.3,61.7,12,5,0.075,1.0,0.886,0.928,40.56,78.6,False,app_switch_frequency;wifi_ssid_match,normal
2026-03-27T22:38:28,IT22248626,sess_899275,home,False,,93.2,9.45,39.48,58.9,0.0122,416.3,88.14,149.64,0.507,1.51,0.115,3.15,1.737,1934.2,86.4,17,2,0.114,0.85,0.955,0.926,32.61,73.1,False,mean_dwell_time;geolocation_deviation;mean_velocity,normal
2026-03-21T14:23:11,IT22248626,sess_828022,office,False,,66.8,13.35,56.09,63.7,0.0313,426.96,83.33,147.51,0.38,1.11,0.137,3.53,0.967,1698.7,50.8,10,1,0.018,1.0,0.925,0.969,21.94,84.4,False,idle_ratio,normal
2026-03-01T09:21:53,IT22248626,sess_776209,home,False,,81.96,11.21,51.53,35.4,0.0336,372.86,87.46,142.28,0.503,2.18,0.136,2.99,1.753,1611.7,80.2,11,5,0.037,1.0,0.919,0.925,38.54,83.3,False,wifi_ssid_match,normal
2026-03-26T00:29:01,IT22248626,sess_250214,home,False,,88.06,13.88,54.44,64.2,0.0359,391.04,89.49,136.17,0.399,1.23,0.133,6.24,1.413,2127.4,43.4,8,3,0.033,0.7,0.942,0.96,17.38,57.2,False,mean_dwell_time;typing_speed_wpm;geolocation_deviation,normal
2026-03-07T01:20:11,IT22248626,sess_792314,home,False,,81.8,7.86,53.43,62.1,0.0194,440.56,87.47,115.62,0.423,2.21,0.134,3.99,0.906,1357.3,31.4,18,2,0.106,1.0,0.881,0.95,46.8,89.0,False,face_liveness_score;mean_dwell_time,normal
2026-03-24T01:45:08,IT22248626,sess_643878,office,False,,75.48,11.65,43.36,75.0,0.036,398.28,98.42,148.03,0.471,2.64,0.152,2.48,1.148,2248.3,72.6,13,2,0.035,1.0,0.963,0.939,33.14,87.1,False,geolocation_deviation;wifi_ssid_match;mean_dwell_time,normal
2026-03-20T09:59:22,IT22248626,sess_975890,office,False,,77.52,12.05,45.34,49.1,0.0151,413.78,99.21,107.58,0.405,3.19,0.179,4.11,1.045,989.9,19.9,8,1,0.052,0.85,0.923,0.997,17.03,67.3,False,idle_ratio,normal
2026-03-02T06:31:34,IT22248626,sess_555199,office,False,,85.38,13.01,53.81,56.8,0.0397,399.3,93.88,169.72,0.365,1.63,0.192,4.39,1.457,1055.7,31.5,8,4,0.042,1.0,0.922,0.979,41.4,87.2,False,typing_speed_wpm,normal
2026-03-22T18:01:10,IT22248626,sess_754269,office,False,,86.94,9.83,40.97,66.2,0.0344,367.89,78.91,122.72,0.455,1.82,0.197,3.97,1.259,1469.4,26.3,7,2,0.057,1.0,0.893,0.976,46.77,72.8,False,app_switch_frequency,normal
2026-03-30T08:20:35,IT22248626,sess_635868,office,False,,109.45,11.23,56.58,64.2,0.0288,412.93,93.73,126.81,0.538,3.01,0.126,5.37,1.605,1507.7,69.9,7,3,0.105,1.0,0.964,0.971,25.65,75.1,False,idle_ratio,normal
2026-03-18T05:45:36,IT22248626,sess_403927,office,True,short,76.8,10.8,56.21,33.3,0.0318,424.29,98.92,118.81,0.416,1.98,0.068,4.78,1.7,1782.5,39.5,18,3,0.036,0.85,0.913,0.943,8.7,60.7,False,mean_dwell_time;geolocation_deviation;mean_velocity,normal
2026-03-15T03:06:03,IT22248626,sess_264506,office,False,,74.81,15.16,45.45,70.8,0.016,382.6,82.21,102.19,0.51,0.75,0.124,4.37,1.749,1871.9,65.9,10,3,0.112,1.0,0.892,0.929,20.33,78.1,False,idle_ratio,normal
2026-03-23T20:44:53,IT22248626,sess_204258,home,False,,103.14,10.6,50.04,45.8,0.0201,551.12,83.05,129.59,0.482,1.69,0.162,6.16,1.413,1939.1,46.9,9,5,0.036,1.0,0.992,0.984,58.1,39.4,False,app_switch_frequency;typing_speed_wpm,low_risk_anomaly
2026-03-26T19:39:40,IT22248626,sess_419394,office,False,,76.5,12.03,51.18,57.0,0.0105,285.02,99.9,187.22,0.413,1.95,0.094,4.81,1.073,1815.6,22.3,13,4,0.109,1.0,0.922,0.964,21.18,60.4,False,idle_ratio;wifi_ssid_match;geolocation_deviation,normal
2026-03-31T12:48:20,IT22248626,sess_248931,home,False,,106.5,13.46,54.35,71.2,0.032,391.57,66.85,98.07,0.402,2.12,0.145,5.37,0.914,2298.3,18.5,15,1,0.114,1.0,0.967,0.933,20.9,79.3,False,typing_speed_wpm,normal
2026-03-10T15:13:57,IT22248626,sess_668449,home,False,,90.71,13.1,48.39,54.7,0.0383,396.2,73.9,118.61,0.509,1.62,0.127,5.93,1.452,2136.4,49.1,8,5,0.117,1.0,0.901,0.997,18.16,63.2,False,geolocation_deviation;typing_speed_wpm,normal
2026-03-28T08:09:43,IT22248626,sess_159566,home,False,,69.54,12.86,50.97,36.5,0.0266,490.84,98.81,110.34,0.539,2.8,0.069,3.88,1.55,1676.7,79.6,18,5,0.028,1.0,0.953,0.937,62.62,32.5,False,typing_speed_wpm;idle_ratio,low_risk_anomaly
2026-03-14T00:58:41,IT22248626,sess_158452,unknown,False,,88.1,12.59,49.62,25.5,0.0284,762.8,77.42,106.05,0.497,2.15,0.063,5.09,1.463,1612.8,33.9,18,3,0.608,0.152,0.458,0.622,92.06,16.6,True,mean_velocity;device_fingerprint_match;wifi_ssid_match;geolocation_deviation;typing_speed_wpm,high_risk_anomaly
2026-03-07T09:03:16,IT22248626,sess_472965,unknown,False,,92.99,13.44,57.56,21.4,0.0182,623.92,75.96,142.1,0.401,1.93,0.2,5.1,1.752,1854.9,69.9,15,5,0.955,0.03,0.62,0.511,75.15,7.3,True,mean_velocity;geolocation_deviation;wifi_ssid_match;typing_speed_wpm,high_risk_anomaly
2026-03-18T11:44:25,IT22248626,sess_267081,office,False,,89.09,13.82,36.98,61.8,0.0225,451.64,114.17,159.65,0.534,2.28,0.192,6.5,1.151,1587.5,21.2,10,2,0.069,0.7,0.934,0.924,28.37,59.6,False,typing_speed_wpm,normal
2026-03-13T13:43:11,IT22248626,sess_637277,home,False,,108.9,12.49,46.76,51.6,0.0122,510.74,94.75,119.02,0.439,1.31,0.149,6.59,1.041,2185.8,50.6,11,2,0.101,1.0,0.941,0.936,23.6,87.5,False,typing_speed_wpm;geolocation_deviation;idle_ratio,normal
2026-03-08T08:05:18,IT22248626,sess_679028,office,False,,73.3,14.55,50.33,61.4,0.0248,538.69,87.77,97.92,0.496,1.74,0.177,5.38,0.926,1857.0,51.6,17,3,0.056,1.0,0.887,0.937,24.44,84.3,False,mean_velocity;idle_ratio,normal
2026-03-27T11:16:40,IT22248626,sess_632151,office,False,,93.28,14.69,49.84,39.4,0.0208,432.8,80.36,130.39,0.547,2.09,0.059,2.39,1.659,2000.3,42.1,11,4,0.039,0.7,0.983,0.95,5.76,71.8,False,idle_ratio,normal
2026-03-16T05:21:25,IT22248626,sess_506178,office,True,lunch,72.02,13.73,55.38,61.7,0.0293,459.1,87.54,106.59,0.511,1.58,0.126,2.97,1.639,1474.4,57.3,18,3,0.079,1.0,0.935,0.937,20.19,60.5,False,idle_ratio;geolocation_deviation,normal
2026-03-30T13:09:40,IT22248626,sess_351765,office,False,,76.48,16.61,40.97,66.9,0.0165,373.51,62.55,125.51,0.455,2.15,0.074,4.62,1.296,2193.0,86.0,18,4,0.108,0.85,0.959,0.994,30.42,90.6,False,mean_velocity;mean_dwell_time;face_liveness_score,normal
2026-03-20T01:04:24,IT22248626,sess_242505,office,False,,62.32,13.66,53.05,85.4,0.0289,370.28,56.81,154.09,0.503,1.9,0.068,5.39,1.535,1090.5,86.5,14,2,0.11,1.0,0.887,0.94,7.21,81.5,False,app_switch_frequency;mean_velocity;mean_dwell_time,normal
2026-03-19T16:08:31,IT22248626,sess_104548,office,False,,83.92,15.22,52.11,81.8,0.0341,529.29,79.92,143.92,0.447,1.77,0.119,4.78,1.399,1854.9,28.5,17,5,0.061,1.0,0.996,0.98,41.5,56.4,False,geolocation_deviation;mean_dwell_time,normal
